Imobilizado;Subnº;Incorporação em;Denominação do imobilizado;Nº inventário;Nº de série;Centro custo;Link;QRCODE
21000411;0;21/06/2004;ELETROCALHA PERF. GALV PARA EXTRUSAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000411&nome=ELETROCALHA%20PERF.%20GALV%20PARA%20EXTRUSAO;#BLOQUEADO!
21000413;0;20/08/2004;PAINEL MONTADO COM INVERSOR;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000413&nome=PAINEL%20MONTADO%20COM%20INVERSOR;#BLOQUEADO!
21000414;0;19/08/2004;4 CACAMBA PALLETIZADA  CONFORME;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000414&nome=4%20CACAMBA%20PALLETIZADA%20%20CONFORME;#BLOQUEADO!
21000427;0;30/12/2005;MISTURADOR VERTICAL PEROZIN MP 502;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000427&nome=MISTURADOR%20VERTICAL%20PEROZIN%20MP%20502;#BLOQUEADO!
21000437;0;22/02/2006;4 CACAMBA PALETIZADA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000437&nome=4%20CACAMBA%20PALETIZADA;#BLOQUEADO!
21000438;0;22/02/2006;CABOS E ACESSORIOS P/ INSTALACAO EXTRUSORA POLARIS;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000438&nome=CABOS%20E%20ACESSORIOS%20P/%20INSTALACAO%20EXTRUSORA%20POLARIS;#BLOQUEADO!
21000461;0;22/01/2007;SERVICOS ELETRICOS P/O SETOR DE EXTRUSAO CONF;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000461&nome=SERVICOS%20ELETRICOS%20P/O%20SETOR%20DE%20EXTRUSAO%20CONF;#BLOQUEADO!
21000465;0;28/03/2007;MOTOR TRIFASICO WEG 15CV 2P 220V;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000465&nome=MOTOR%20TRIFASICO%20WEG%2015CV%202P%20220V;#BLOQUEADO!
21000465;1;28/03/2007;INVERSOR DE FREQUENCIA WEG CFW080240T3848P SZ;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000465&nome=INVERSOR%20DE%20FREQUENCIA%20WEG%20CFW080240T3848P%20SZ;#BLOQUEADO!
21000466;0;30/03/2007;4 ALIMENTADORES AW 600;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000466&nome=4%20ALIMENTADORES%20AW%20600;#BLOQUEADO!
21000473;0;24/04/2007;SERVICOS EM LIGACAO DA EXTRUSORA 9;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000473&nome=SERVICOS%20EM%20LIGACAO%20DA%20EXTRUSORA%209;#BLOQUEADO!
21000477;0;28/05/2007;MATERIAIS PARA MONTAGEM DA EXTRUSORA Nº 9;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000477&nome=MATERIAIS%20PARA%20MONTAGEM%20DA%20EXTRUSORA%20Nº%209;#BLOQUEADO!
21000483;0;28/05/2007;SERVICOS ELETRICOS INSTALACAO EXTRUSORA Nº 9;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000483&nome=SERVICOS%20ELETRICOS%20INSTALACAO%20EXTRUSORA%20Nº%209;#BLOQUEADO!
21000498;0;18/10/2007;PALETEIRA HIDRAULICA LINDE M25 2500KG;10204;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000498&nome=PALETEIRA%20HIDRAULICA%20LINDE%20M25%202500KG;#BLOQUEADO!
21000498;1;25/07/2024;FRETE REF TRANSPALETEIRAS;10204;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000498&nome=FRETE%20REF%20TRANSPALETEIRAS;#BLOQUEADO!
21000500;0;12/11/2007;8 CACAMBA PALLETIZADA 600 LITROS;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000500&nome=8%20CACAMBA%20PALLETIZADA%20600%20LITROS;#BLOQUEADO!
21000500;1;25/07/2024;FRETE P/CACAMBA PALETIZADA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000500&nome=FRETE%20P/CACAMBA%20PALETIZADA;#BLOQUEADO!
21000505;0;28/12/2007;CACAMBA PALETIZADA 600 L QUADRADA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000505&nome=CACAMBA%20PALETIZADA%20600%20L%20QUADRADA;#BLOQUEADO!
21000507;0;31/12/2007;DE 450 MTS DE CABO 0,6/1KV P/O SETOR DE EXTRUSAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000507&nome=DE%20450%20MTS%20DE%20CABO%200,6/1KV%20P/O%20SETOR%20DE%20EXTRUSAO;#BLOQUEADO!
21000508;0;21/12/2007;DE 75 MTS CABO REI 1X50, 75 MTS CABO REI 1X70 E;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000508&nome=DE%2075%20MTS%20CABO%20REI%201X50,%2075%20MTS%20CABO%20REI%201X70%20E;#BLOQUEADO!
21000515;0;15/01/2008;MISTURADOR DE RACAO VERTICAL MP-502;;N0023/07;100005002;https://videplast.com.br/consulta-imobilizado?id=21000515&nome=MISTURADOR%20DE%20RACAO%20VERTICAL%20MP-502;#BLOQUEADO!
21000518;0;15/01/2008;SISTEMA DE RECUPERACAO DE REFILE MEGA ESTEEL;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000518&nome=SISTEMA%20DE%20RECUPERACAO%20DE%20REFILE%20MEGA%20ESTEEL;#BLOQUEADO!
21000524;0;15/01/2008;4 EIXO PNEUMATICO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000524&nome=4%20EIXO%20PNEUMATICO;#BLOQUEADO!
21000524;1;25/07/2024;FRETE PARA TRANSPORTE DE 4 EIXO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000524&nome=FRETE%20PARA%20TRANSPORTE%20DE%204%20EIXO;#BLOQUEADO!
21000528;0;11/02/2008;EMPILHADEIRA HIDRAULICA MANUAL PALETRANS LM 510;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000528&nome=EMPILHADEIRA%20HIDRAULICA%20MANUAL%20PALETRANS%20LM%20510;#BLOQUEADO!
21000530;0;19/02/2008;PINHAO RULLI STAN P/O SETOR DE EXTRUSAO DA FABRICA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000530&nome=PINHAO%20RULLI%20STAN%20P/O%20SETOR%20DE%20EXTRUSAO%20DA%20FABRICA;#BLOQUEADO!
21000530;1;25/07/2024;FRETE PARA TRANSPORTE DE PINHAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000530&nome=FRETE%20PARA%20TRANSPORTE%20DE%20PINHAO;#BLOQUEADO!
21000536;0;12/02/2008;PALETEIRA MANUAL LINDEMOD M25;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000536&nome=PALETEIRA%20MANUAL%20LINDEMOD%20M25;#BLOQUEADO!
21000536;1;25/07/2024;FRETE PARA TRANSPORTE DA PALETEIRA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000536&nome=FRETE%20PARA%20TRANSPORTE%20DA%20PALETEIRA;#BLOQUEADO!
21000547;0;07/04/2008;VENTILADOR SIROCO COMPACTO VSC P/ EXTRUSAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000547&nome=VENTILADOR%20SIROCO%20COMPACTO%20VSC%20P/%20EXTRUSAO;#BLOQUEADO!
21000547;1;25/07/2024;FRETE PARA TRANSPORTE DE 9 VENTILADORES;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000547&nome=FRETE%20PARA%20TRANSPORTE%20DE%209%20VENTILADORES;#BLOQUEADO!
21000548;0;07/04/2008;DE SERVICO DE FRETE P/TRANSPORTE DE 1 ANEL DE AR;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000548&nome=DE%20SERVICO%20DE%20FRETE%20P/TRANSPORTE%20DE%201%20ANEL%20DE%20AR;#BLOQUEADO!
21000549;0;07/04/2008;ANEL DE AR CP56 E JOGO DE REDUCAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000549&nome=ANEL%20DE%20AR%20CP56%20E%20JOGO%20DE%20REDUCAO;#BLOQUEADO!
21000554;0;06/05/2008;MANIPULADOR DE BOBINAS UM BRACO BI ARTICULADO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000554&nome=MANIPULADOR%20DE%20BOBINAS%20UM%20BRACO%20BI%20ARTICULADO;#BLOQUEADO!
21000554;1;25/07/2024;FRETE MANIPULADOR DE BOB SENDO UM BC BI ARTIC;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000554&nome=FRETE%20MANIPULADOR%20DE%20BOB%20SENDO%20UM%20BC%20BI%20ARTIC;#BLOQUEADO!
21000565;0;14/06/2008;TROCADOR DE CALOR REFRISAT TC 30;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000565&nome=TROCADOR%20DE%20CALOR%20REFRISAT%20TC%2030;#BLOQUEADO!
21000567;0;30/06/2008;BALANCA TRENTIN BT 0007 150KG 75,5X60,5;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000567&nome=BALANCA%20TRENTIN%20BT%200007%20150KG%2075,5X60,5;#BLOQUEADO!
21000577;0;23/09/2008;MAQUINA APLICADORA DE FITA GOMADA LYKLOP UNI-99-2;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000577&nome=MAQUINA%20APLICADORA%20DE%20FITA%20GOMADA%20LYKLOP%20UNI-99-2;#BLOQUEADO!
21000580;0;31/10/2008;ROLO BANANA P/O SETOR DE EXTRUSAO DA FABRICA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000580&nome=ROLO%20BANANA%20P/O%20SETOR%20DE%20EXTRUSAO%20DA%20FABRICA;#BLOQUEADO!
21000580;1;25/07/2024;FRETE P/ TRANSPORTE DE 2 ROLO BANANA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000580&nome=FRETE%20P/%20TRANSPORTE%20DE%202%20ROLO%20BANANA;#BLOQUEADO!
21000581;0;11/11/2008;VENTILADOR DE EXTRUSAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000581&nome=VENTILADOR%20DE%20EXTRUSAO;#BLOQUEADO!
21000581;1;11/11/2008;VENTILADOR DE EXTRUSAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000581&nome=VENTILADOR%20DE%20EXTRUSAO;#BLOQUEADO!
21000581;2;11/11/2008;VENTILADOR DE EXTRUSAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000581&nome=VENTILADOR%20DE%20EXTRUSAO;#BLOQUEADO!
21000581;3;11/11/2008;VENTILADOR DE EXTRUSAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000581&nome=VENTILADOR%20DE%20EXTRUSAO;#BLOQUEADO!
21000581;4;11/11/2008;VENTILADOR DE EXTRUSAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000581&nome=VENTILADOR%20DE%20EXTRUSAO;#BLOQUEADO!
21000581;5;11/11/2008;VENTILADOR DE EXTRUSAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000581&nome=VENTILADOR%20DE%20EXTRUSAO;#BLOQUEADO!
21000581;6;11/11/2008;VENTILADOR DE EXTRUSAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000581&nome=VENTILADOR%20DE%20EXTRUSAO;#BLOQUEADO!
21000581;7;11/11/2008;VENTILADOR DE EXTRUSAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000581&nome=VENTILADOR%20DE%20EXTRUSAO;#BLOQUEADO!
21000581;8;11/11/2008;VENTILADOR DE EXTRUSAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000581&nome=VENTILADOR%20DE%20EXTRUSAO;#BLOQUEADO!
21000581;9;11/11/2008;VENTILADOR DE EXTRUSAO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000581&nome=VENTILADOR%20DE%20EXTRUSAO;#BLOQUEADO!
21000582;0;21/11/2008;AGLUTINADOR MOTOR 75CV COM QUADRO DE COMANDO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000582&nome=AGLUTINADOR%20MOTOR%2075CV%20COM%20QUADRO%20DE%20COMANDO;#BLOQUEADO!
21000583;0;30/11/2008;2 CAIXA ELETRICA TAUNUS COD EE482 X800X400 MM;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000583&nome=2%20CAIXA%20ELETRICA%20TAUNUS%20COD%20EE482%20X800X400%20MM;#BLOQUEADO!
21000587;0;23/12/2008;INVERSOR DE FREQUENCIA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000587&nome=INVERSOR%20DE%20FREQUENCIA;#BLOQUEADO!
21000600;0;15/06/2009;INVERSOR CFW;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000600&nome=INVERSOR%20CFW;#BLOQUEADO!
21000603;0;26/08/2009;MOTOR SIEMENS TRIFASICO 75 CV 4 P. AUTO RENDIMENTO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000603&nome=MOTOR%20SIEMENS%20TRIFASICO%2075%20CV%204%20P.%20AUTO%20RENDIMENTO;#BLOQUEADO!
21000610;0;28/01/2010;IMPRESSOR TERMICO TP-80 B;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000610&nome=IMPRESSOR%20TERMICO%20TP-80%20B;#BLOQUEADO!
21000616;1;31/07/2010;ALONGADOR DE GARFO P/ EMPILHADEIRA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000616&nome=ALONGADOR%20DE%20GARFO%20P/%20EMPILHADEIRA;#BLOQUEADO!
21000616;2;31/07/2010;FRETE REFEERENTE DO ALONGADOR DE GARFO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000616&nome=FRETE%20REFEERENTE%20DO%20ALONGADOR%20DE%20GARFO;#BLOQUEADO!
21000616;3;30/11/2010;MATERIAIS P/REVISAO DE EMPILHADEIRA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000616&nome=MATERIAIS%20P/REVISAO%20DE%20EMPILHADEIRA;#BLOQUEADO!
21000616;4;30/11/2010;MATERIAIS P/REVISAO DE EMPILHADEIRA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000616&nome=MATERIAIS%20P/REVISAO%20DE%20EMPILHADEIRA;#BLOQUEADO!
21000616;5;30/11/2010;SERVICOS REF REVISAO E MANUTENCAO DA EMPILHADEIRA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000616&nome=SERVICOS%20REF%20REVISAO%20E%20MANUTENCAO%20DA%20EMPILHADEIRA;#BLOQUEADO!
21000630;0;30/06/2010;EQUIP. TRATAMENTO CORONA EM SUPERFICIE PLASTICA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000630&nome=EQUIP.%20TRATAMENTO%20CORONA%20EM%20SUPERFICIE%20PLASTICA;#BLOQUEADO!
21000631;0;30/06/2010;EQUIP. TRATAMENTO CORONA EM SUPERFICIE PLASTICA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000631&nome=EQUIP.%20TRATAMENTO%20CORONA%20EM%20SUPERFICIE%20PLASTICA;#BLOQUEADO!
21000641;0;31/07/2010;DE UM PAINEL DESMONTAVEL, UMA PLACA DE MONTAGEM,;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000641&nome=DE%20UM%20PAINEL%20DESMONTAVEL,%20UMA%20PLACA%20DE%20MONTAGEM,;#BLOQUEADO!
21000643;0;31/08/2010;LONGARINAS 2500MM LARANJA ESTRUTURA PORTAPALLET;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000643&nome=LONGARINAS%202500MM%20LARANJA%20ESTRUTURA%20PORTAPALLET;#BLOQUEADO!
21000669;0;31/07/2000;TORRE DE RESFRIAMENTO DE AGUA HA 15/9;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000669&nome=TORRE%20DE%20RESFRIAMENTO%20DE%20AGUA%20HA%2015/9;#BLOQUEADO!
21000670;0;08/06/2000;EMPILHADEIRA MANUAL TRANSLIFT 400 KG;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000670&nome=EMPILHADEIRA%20MANUAL%20TRANSLIFT%20400%20KG;#BLOQUEADO!
21000679;0;28/08/2001;CILINDRO EXTRUSOR CARNEVALLI;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000679&nome=CILINDRO%20EXTRUSOR%20CARNEVALLI;#BLOQUEADO!
21000680;0;06/09/2001;MATRIZ D 250 COM ACOPLAMENTO CRUZETA 100MM;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000680&nome=MATRIZ%20D%20250%20COM%20ACOPLAMENTO%20CRUZETA%20100MM;#BLOQUEADO!
21000681;0;06/09/2001;ROSCA D.2.1/2 PEAD;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000681&nome=ROSCA%20D.2.1/2%20PEAD;#BLOQUEADO!
21000682;0;06/09/2001;ROLO BANANA 2100 RULLI STANDARD;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000682&nome=ROLO%20BANANA%202100%20RULLI%20STANDARD;#BLOQUEADO!
21000683;0;14/09/2001;ROSCA COLMONOY PEAD 75 MM;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000683&nome=ROSCA%20COLMONOY%20PEAD%2075%20MM;#BLOQUEADO!
21000685;0;28/02/2003;MISTURADOR VERTICAL PEROZIN MP 502;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000685&nome=MISTURADOR%20VERTICAL%20PEROZIN%20MP%20502;#BLOQUEADO!
21000690;0;22/09/2003;CABO BLINDADO AF-D PARA BALANCA;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000690&nome=CABO%20BLINDADO%20AF-D%20PARA%20BALANCA;#BLOQUEADO!
21000693;0;10/11/2003;ELEVADOR AB 200;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21000693&nome=ELEVADOR%20AB%20200;#BLOQUEADO!
21002155;0;18/09/2015;CONJUNTO EXTRUSORA HGR 90MM;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21002155&nome=CONJUNTO%20EXTRUSORA%20HGR%2090MM;#BLOQUEADO!
21002323;0;01/05/2015;BOBINADOR PARA EXTRUSÃO CONF NF DE TRANSF 1701;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21002323&nome=BOBINADOR%20PARA%20EXTRUSÃO%20CONF%20NF%20DE%20TRANSF%201701;#BLOQUEADO!
21002957;0;09/11/2016;RECUPERADOR DE REFILE HGR;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21002957&nome=RECUPERADOR%20DE%20REFILE%20HGR;#BLOQUEADO!
21003275;0;31/03/2017;CARRO HIDRAULICO PALETRANS P/ PALLET TM 3020 RTN68;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21003275&nome=CARRO%20HIDRAULICO%20PALETRANS%20P/%20PALLET%20TM%203020%20RTN68;#BLOQUEADO!
21003276;0;31/03/2017;CARRO HIDRAULICO PALETRANS P/ PALLET TM 3020 RTN68;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21003276&nome=CARRO%20HIDRAULICO%20PALETRANS%20P/%20PALLET%20TM%203020%20RTN68;#BLOQUEADO!
21003618;0;28/10/2017;PONTE ROLANTE/TALHA P/ CARREGAR BOBINAS;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21003618&nome=PONTE%20ROLANTE/TALHA%20P/%20CARREGAR%20BOBINAS;#BLOQUEADO!
21004072;0;02/10/2018;BALANCA ACO CARBONO BT 0011 1000 KG;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21004072&nome=BALANCA%20ACO%20CARBONO%20BT%200011%201000%20KG;#BLOQUEADO!
21004096;0;29/12/2018;BALANCA TRENTIN BT-006 CAP 100KG;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21004096&nome=BALANCA%20TRENTIN%20BT-006%20CAP%20100KG;#BLOQUEADO!
21004145;0;28/05/2019;CONVERSOR MODELO MP-80 8.0KW 16KWA + TRAFO A.T;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21004145&nome=CONVERSOR%20MODELO%20MP-80%208.0KW%2016KWA%20+%20TRAFO%20A.T;#BLOQUEADO!
21004273;0;25/07/2019;"RACK DESMON 19""X28U 600X800MM PT";;;100005002;"https://videplast.com.br/consulta-imobilizado?id=21004273&nome=RACK%20DESMON%2019""X28U%20600X800MM%20PT";#BLOQUEADO!
21005091;0;23/01/2020;INVERSOR FREQUENCIA WEG CFW-11 142A/3AC 380V;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005091&nome=INVERSOR%20FREQUENCIA%20WEG%20CFW-11%20142A/3AC%20380V;#BLOQUEADO!
21005125;0;02/06/2020;CARRO HIDRAULICO CATARINENSE CAP 3000 KG;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005125&nome=CARRO%20HIDRAULICO%20CATARINENSE%20CAP%203000%20KG;#BLOQUEADO!
21005128;0;11/11/2020;"EIXO EXPANSIVO CORPO EM AÇO 3""";;;100005002;"https://videplast.com.br/consulta-imobilizado?id=21005128&nome=EIXO%20EXPANSIVO%20CORPO%20EM%20AÇO%203""";#BLOQUEADO!
21005129;0;11/11/2020;"EIXO EXPANSIVO CORPO EM AÇO 3""";;;100005002;"https://videplast.com.br/consulta-imobilizado?id=21005129&nome=EIXO%20EXPANSIVO%20CORPO%20EM%20AÇO%203""";#BLOQUEADO!
21005130;0;11/11/2020;"EIXO EXPANSIVO CORPO EM AÇO 3""";;;100005002;"https://videplast.com.br/consulta-imobilizado?id=21005130&nome=EIXO%20EXPANSIVO%20CORPO%20EM%20AÇO%203""";#BLOQUEADO!
21005131;0;11/11/2020;"EIXO EXPANSIVO CORPO EM AÇO 3""";;;100005002;"https://videplast.com.br/consulta-imobilizado?id=21005131&nome=EIXO%20EXPANSIVO%20CORPO%20EM%20AÇO%203""";#BLOQUEADO!
21005682;0;13/10/2020;ROLO CURVO REVESTIDO EM BORRACHA REFORCADA Ø100;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005682&nome=ROLO%20CURVO%20REVESTIDO%20EM%20BORRACHA%20REFORCADA%20Ø100;#BLOQUEADO!
21005683;0;13/10/2020;ROLO CURVO REVESTIDO EM BORRACHA REFORCADA Ø100;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005683&nome=ROLO%20CURVO%20REVESTIDO%20EM%20BORRACHA%20REFORCADA%20Ø100;#BLOQUEADO!
21005691;0;24/11/2020;AUTOTRANSFORADOR TRIFASICO 400KVA EC 60HZ;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005691&nome=AUTOTRANSFORADOR%20TRIFASICO%20400KVA%20EC%2060HZ;#BLOQUEADO!
21005773;0;17/12/2020;CONJUNTO CANHAO 70 LD:1 S/ DEGASAGEM;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005773&nome=CONJUNTO%20CANHAO%2070%20LD:1%20S/%20DEGASAGEM;#BLOQUEADO!
21005774;0;17/12/2020;TROCADOR DE CALOR TC 30W/ AR;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005774&nome=TROCADOR%20DE%20CALOR%20TC%2030W/%20AR;#BLOQUEADO!
21005775;0;17/12/2020;TROCADOR DE CALOR TC30W/AR;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005775&nome=TROCADOR%20DE%20CALOR%20TC30W/AR;#BLOQUEADO!
21005776;0;17/12/2020;TROCADOR DE CALOR TC30W/AR;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005776&nome=TROCADOR%20DE%20CALOR%20TC30W/AR;#BLOQUEADO!
21005777;0;17/12/2020;CANHAO 75MM BIMETALICA  CARNEVALLI;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005777&nome=CANHAO%2075MM%20BIMETALICA%20%20CARNEVALLI;#BLOQUEADO!
21005778;0;17/12/2020;ROSCA 75MM BIMETALICA CARNEVALLI 135M TOOL STEEL;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005778&nome=ROSCA%2075MM%20BIMETALICA%20CARNEVALLI%20135M%20TOOL%20STEEL;#BLOQUEADO!
21005779;0;17/12/2020;CANHAO 75MM BIMETALICO  CARNEVALLI;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005779&nome=CANHAO%2075MM%20BIMETALICO%20%20CARNEVALLI;#BLOQUEADO!
21005780;0;17/12/2020;ROSCA 75 MM BIMETALICA CARNEVALLI;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005780&nome=ROSCA%2075%20MM%20BIMETALICA%20CARNEVALLI;#BLOQUEADO!
21005781;0;17/12/2020;CANHAO 80MM BIMETALICO XALOY;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005781&nome=CANHAO%2080MM%20BIMETALICO%20XALOY;#BLOQUEADO!
21005782;0;17/12/2020;ROSCA 80MM BIMETALICA XALOY;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005782&nome=ROSCA%2080MM%20BIMETALICA%20XALOY;#BLOQUEADO!
21005783;0;17/12/2020;CANHAO 80MM BIMETALICO XALOY;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005783&nome=CANHAO%2080MM%20BIMETALICO%20XALOY;#BLOQUEADO!
21005784;0;17/12/2020;ROSCA 80MM BIMETALICA XALOY;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005784&nome=ROSCA%2080MM%20BIMETALICA%20XALOY;#BLOQUEADO!
21005801;0;17/12/2020;CABEÇOTE DE EXTRUSÃO MONO BI FLUXO 216;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005801&nome=CABEÇOTE%20DE%20EXTRUSÃO%20MONO%20BI%20FLUXO%20216;#BLOQUEADO!
21005802;0;17/12/2020;CANHAO 75MM BIMETALICO XALOY;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005802&nome=CANHAO%2075MM%20BIMETALICO%20XALOY;#BLOQUEADO!
21005803;0;17/12/2020;CANHAO 75 MM BIMETALICO XALOY;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005803&nome=CANHAO%2075%20MM%20BIMETALICO%20XALOY;#BLOQUEADO!
21005804;0;17/12/2020;ROSCA 2. 1/2 LINEAR P/EXTRUSORA  MARCA RULLI;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005804&nome=ROSCA%202.%201/2%20LINEAR%20P/EXTRUSORA%20%20MARCA%20RULLI;#BLOQUEADO!
21005814;0;21/12/2020;EQUIPAMETO PARA RESFRIAMENTO DE AGUA DA EXTRUSÃO;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005814&nome=EQUIPAMETO%20PARA%20RESFRIAMENTO%20DE%20AGUA%20DA%20EXTRUSÃO;#BLOQUEADO!
21005878;0;05/07/2021;ALIMENTADOR TSW MODELO AUTOMATICO 250KG/HR;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005878&nome=ALIMENTADOR%20TSW%20MODELO%20AUTOMATICO%20250KG/HR;#BLOQUEADO!
21005878;1;05/07/2021;SERVIÇO DE FRETE;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21005878&nome=SERVIÇO%20DE%20FRETE;#BLOQUEADO!
21006107;0;11/05/2022;PALETEIRA MANUAL 2500 KG M25;10231;;100005002;https://videplast.com.br/consulta-imobilizado?id=21006107&nome=PALETEIRA%20MANUAL%202500%20KG%20M25;#BLOQUEADO!
21006111;0;11/05/2022;PALETEIRA HIDRAULICA LINDE M25 2500KG;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21006111&nome=PALETEIRA%20HIDRAULICA%20LINDE%20M25%202500KG;#BLOQUEADO!
21006112;0;11/05/2022;PALETEIRA HIDRAULICA LINDE M25 2500KG;;;100005002;https://videplast.com.br/consulta-imobilizado?id=21006112&nome=PALETEIRA%20HIDRAULICA%20LINDE%20M25%202500KG;#BLOQUEADO!
